time_s,energy_Wh,E_fly_total,E_hover_total,E_tx_total,uav_x,uav_y,served_node,aoi_avg,aoi_max
942.4362784158318,27.15654146922918,27.092434412416278,0.06260247349570908,0.0015045833172262144,882.5571800347619,449.45382261072706,13,187.69802651613176,431.04834553346825
951.4724738911032,27.416998467683555,27.352025099292103,0.06344845286727271,0.0015249155242157578,899.131498164671,342.5476139230139,24,183.67116601024628,440.0845410087396
971.9344018608082,28.006453896999105,27.9406142170291,0.06429443223883635,0.0015452477312053012,968.4283112516629,107.24737096090509,9,188.78154501400314,390.92669415254835
1007.6147043293254,29.034115045974737,28.96740905442618,0.06514041161039999,0.0015655799381948446,646.5291289570322,389.1873847552082,7,210.24161426181817,418.158525419636
1016.063175530755,29.27764880874447,29.210076505617362,0.06598639098196363,0.001585912145184388,588.4955186180059,306.36517804315645,19,204.46985224254556,400.0268245855224
1042.6433475662982,30.043276111352792,29.974837496647133,0.06683237035352727,0.0016062443521739315,749.8282600337342,581.2260814267906,15,216.82979105738667,421.2952683379904
1047.9550758493735,30.196488881691078,30.127183955406867,0.0676783497250909,0.0016265765591634749,797.7728385500977,622.8466267484065,28,207.92128611975974,419.8365170545361
1054.725555415903,30.391705688401387,30.321534450538625,0.06852432909665454,0.0016469087661530183,878.3000410873951,614.1560090106934,27,200.4715324655871,409.73605959978954
1071.5964924371792,30.877760273364476,30.806722723923162,0.06937030846821818,0.0016672409731425617,683.6063863191322,668.7393099944501,2,203.12223626616105,412.46242667774396
1085.7410623805008,31.28531043937363,31.213406578353766,0.07021628783978182,0.0016875731801321051,777.3723389573872,809.9226387328804,8,203.04657298878053,405.0503084388517
1107.2977505627148,31.906288958544483,31.833518785946065,0.07106226721134545,0.0017079053871216486,577.0634963906424,973.2078831040134,0,210.3830279502922,400.7565957099932
1133.1481514737873,32.65090285523282,32.57726637105585,0.07190824658290909,0.001728237594111192,428.06102148347367,701.4181597641904,11,222.01319564066247,419.7551311252508
1140.000016969602,32.848463130341514,32.773960334585986,0.07275422595447273,0.0017485698011007354,360.76024988921273,748.2147538775155,5,214.64482791577512,410.68345834887606
1155.9235552417915,33.307237827384846,33.23186872005076,0.07360020532603637,0.0017689020080902788,197.0194406646276,846.2229650173126,17,216.34813296726244,419.99023696362445
1162.5403148992327,33.498028343797635,33.421792924885,0.0744461846976,0.0017892342150798222,234.58446430590962,915.890867007551,14,208.74465940400142,410.81044440227623
1178.3368671180222,33.95314653896415,33.876044808472955,0.07529216406916364,0.0018095664220693657,89.71616427143047,794.0279554023678,1,210.3209784020885,423.617042798744
1181.3268209403439,34.03950493871625,33.9615368966465,0.07613814344072728,0.001829898629058909,87.01431901816458,758.50206042794,22,199.0906990037079,398.447161318261
